StartTime,Site,SiteID,Address,Latitude,Longitude,pm25,co,no,no2,nox,ozone,so2,temp_f,weather,wind_string,wind_dir,wind_degrees,wind_mph,wind_gust_mph,windchill_f,observation_datetime,station_id,Location
11/4/15 15:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,40,NULL,66,Fair,South at 10.4 MPH (9 KT),South,160,10.4,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 17:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,13.1,NULL,NULL,NULL,NULL,5,NULL,72,Mostly Cloudy,Southwest at 10.4 MPH (9 KT),Southwest,230,10.4,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 1:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,12.8,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 1:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,9.4,NULL,NULL,NULL,NULL,NULL,NULL,49,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 3:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,10.1,NULL,NULL,NULL,NULL,NULL,NULL,47,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 0:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,3.9,NULL,NULL,NULL,NULL,28,NULL,53,Mostly Cloudy,from the Northwest at 15.0 gusting to 27.6 MPH (13,Northwest,310,15,27.6,48,00:00.0,KLGA,Rooftop
11/8/15 14:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,3,NULL,NULL,NULL,NULL,29,NULL,58,Partly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,57,00:00.0,KLGA,Rooftop
11/10/15 5:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,10.5,NULL,NULL,NULL,NULL,10,NULL,56,Overcast,East at 11.5 MPH (10 KT),East,70,11.5,NULL,53,00:00.0,KLGA,Rooftop
11/2/15 5:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,14.5,NULL,NULL,NULL,NULL,NULL,NULL,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 9:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,13.8,NULL,NULL,NULL,NULL,17,NULL,62,Fair,Northeast at 8.1 MPH (7 KT),Northeast,50,8.1,NULL,61,00:00.0,KLGA,Rooftop
11/4/15 7:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,15,NULL,59,Fair,Northeast at 4.6 MPH (4 KT),Northeast,60,4.6,NULL,59,00:00.0,KLGA,Rooftop
11/5/15 19:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,15.6,NULL,NULL,NULL,NULL,NULL,NULL,66,Fog/Mist,South at 4.6 MPH (4 KT),South,160,4.6,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 3:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,5.1,NULL,NULL,NULL,NULL,23,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,180,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/7/15 4:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,0.8,NULL,NULL,NULL,NULL,27,NULL,67,Mostly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 11:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,28,NULL,61,Mostly Cloudy,from the West at 11.5 gusting to 18.4 MPH (10 gust,West,250,11.5,18.4,59,00:00.0,KLGA,Rooftop
11/6/15 23:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,8.4,NULL,NULL,NULL,NULL,NULL,NULL,71,Mostly Cloudy,West at 13.8 MPH (12 KT),West,260,13.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 4:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,12.3,NULL,NULL,NULL,NULL,NULL,NULL,52,Fair,Northeast at 3.5 MPH (3 KT),Northeast,50,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 1:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,10.8,NULL,NULL,NULL,NULL,NULL,NULL,66,Fog/Mist,South at 3.5 MPH (3 KT),South,190,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 19:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,3.4,NULL,NULL,NULL,NULL,NULL,NULL,57,Mostly Cloudy,from the Northwest at 13.8 gusting to 21.9 MPH (12,Northwest,320,13.8,21.9,54,00:00.0,KLGA,Rooftop
11/7/15 14:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,4.69,100.04,1.3,12.1,13.4,0,0.3,62,Overcast,North at 6.9 MPH (6 KT),North,340,6.9,NULL,62,00:00.0,KLGA,Rooftop
11/3/15 15:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,10.5,NULL,NULL,NULL,NULL,9,NULL,73,Fair,Southwest at 9.2 MPH (8 KT),Southwest,210,9.2,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 13:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,43,NULL,65,Fair,Northeast at 8.1 MPH (7 KT),Northeast,50,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 11:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,5.7,NULL,NULL,NULL,NULL,NULL,NULL,72,Mostly Cloudy,from the Southwest at 13.8 gusting to 20.7 MPH (12,Southwest,230,13.8,20.7,NULL,00:00.0,KLGA,Rooftop
11/8/15 7:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,5,NULL,NULL,NULL,NULL,NULL,NULL,49,Partly Cloudy,Northwest at 11.5 MPH (10 KT),Northwest,300,11.5,NULL,44,00:00.0,KLGA,Rooftop
11/9/15 15:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,8.73,NULL,6.1,26.9,33.1,NULL,2.2,56,Mostly Cloudy,South at 10.4 MPH (9 KT),South,190,10.4,NULL,53,00:00.0,KLGA,Rooftop
11/2/15 11:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,4.4,NULL,NULL,NULL,NULL,NULL,NULL,61,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 3:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,3.9,NULL,NULL,NULL,NULL,20,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,180,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/4/15 9:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,16.8,NULL,NULL,NULL,NULL,NULL,NULL,62,Fair,Northeast at 8.1 MPH (7 KT),Northeast,50,8.1,NULL,61,00:00.0,KLGA,Rooftop
11/9/15 16:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,4.8,NULL,NULL,NULL,NULL,NULL,NULL,56,Mostly Cloudy,South at 9.2 MPH (8 KT),South,170,9.2,NULL,54,00:00.0,KLGA,Rooftop
11/3/15 18:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,15.91,594.11,27.1,51,78.2,0,0.8,66,Fair,South at 3.5 MPH (3 KT),South,190,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 12:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,7.04,NULL,4.4,14.4,18.9,NULL,2,62,Mostly Cloudy,Southwest at 10.4 MPH (9 KT),Southwest,230,10.4,NULL,61,00:00.0,KLGA,Rooftop
11/4/15 4:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,21.9,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/2/15 12:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,6.2,NULL,NULL,NULL,NULL,NULL,NULL,63,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 4:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,7.4,NULL,NULL,NULL,NULL,NULL,NULL,66,Fog/Mist,South at 6.9 MPH (6 KT),South,200,6.9,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 12:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,10.44,189.75,0,0,0,19,0.1,72,Overcast,from the Southwest at 17.3 gusting to 24.2 MPH (15,Southwest,240,17.3,24.2,NULL,00:00.0,KLGA,Rooftop
11/4/15 10:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,5.1,NULL,NULL,NULL,NULL,NULL,NULL,63,Fair,Northeast at 9.2 MPH (8 KT),Northeast,50,9.2,NULL,62,00:00.0,KLGA,Rooftop
11/3/15 10:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,14,NULL,NULL,NULL,NULL,NULL,NULL,66,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 1:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,3.9,NULL,NULL,NULL,NULL,26,NULL,52,Mostly Cloudy,from the Northwest at 13.8 gusting to 23.0 MPH (12,Northwest,320,13.8,23,47,00:00.0,KLGA,Rooftop
11/3/15 0:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,15.11,1149.13,115.9,40.2,156.1,0,1.3,56,Partly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 12:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,33,NULL,56,Partly Cloudy,from the Northwest at 6.9 gusting to 16.1 MPH (6 g,Northwest,300,6.9,16.1,54,00:00.0,KLGA,Rooftop
11/2/15 4:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,5.3,NULL,NULL,NULL,NULL,16,NULL,58,Mostly Cloudy,Northwest at 6.9 MPH (6 KT),Northwest,310,6.9,NULL,57,00:00.0,KLGA,Rooftop
11/3/15 4:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,22.9,NULL,NULL,NULL,NULL,NULL,NULL,52,Fair,Northeast at 3.5 MPH (3 KT),Northeast,50,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 20:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,15.6,NULL,NULL,NULL,NULL,NULL,NULL,68,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 3:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,5.5,NULL,NULL,NULL,NULL,NULL,NULL,54,Overcast,South at 8.1 MPH (7 KT),South,180,8.1,NULL,52,00:00.0,KLGA,Rooftop
11/7/15 16:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,7.6,NULL,NULL,NULL,NULL,NULL,NULL,60,Overcast,from the Northwest at 18.4 gusting to 23.0 MPH (16,Northwest,320,18.4,23,57,00:00.0,KLGA,Rooftop
11/6/15 0:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,11.2,NULL,NULL,NULL,NULL,NULL,NULL,66,Fog/Mist,South at 3.5 MPH (3 KT),South,200,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 4:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,15.99,NULL,62.3,35,97.4,NULL,2.6,52,Fair,Northeast at 3.5 MPH (3 KT),Northeast,50,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 18:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,19,NULL,NULL,NULL,NULL,NULL,NULL,72,Mostly Cloudy,from the Southwest at 11.5 gusting to 19.6 MPH (10,Southwest,240,11.5,19.6,NULL,00:00.0,KLGA,Rooftop
11/6/15 5:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,6.3,NULL,NULL,NULL,NULL,NULL,NULL,66,Fog/Mist,South at 5.8 MPH (5 KT),South,200,5.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 8:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,5.7,NULL,NULL,NULL,NULL,NULL,NULL,58,Mostly Cloudy,from the Southwest at 9.2 gusting to 20.7 MPH (8 g,Southwest,220,9.2,20.7,56,00:00.0,KLGA,Rooftop
11/9/15 7:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,18.2,NULL,NULL,NULL,NULL,NULL,NULL,51,A Few Clouds,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 5:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,11.3,NULL,NULL,NULL,NULL,0,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 1:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,25,NULL,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 1:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,5.5,NULL,NULL,NULL,NULL,NULL,NULL,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 12:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,1.1,NULL,NULL,NULL,NULL,NULL,NULL,63,Overcast,North at 4.6 MPH (4 KT),North,350,4.6,NULL,64,00:00.0,KLGA,Rooftop
11/1/15 23:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,16,NULL,60,Mostly Cloudy,Southwest at 8.1 MPH (7 KT),Southwest,220,8.1,NULL,59,00:00.0,KLGA,Rooftop
11/2/15 6:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,6.06,NULL,6.3,27.7,34,NULL,2.6,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 8:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,21.27,863.02,94,38.8,132.8,4,1.3,60,Fair,Northeast at 8.1 MPH (7 KT),Northeast,60,8.1,NULL,59,00:00.0,KLGA,Rooftop
11/7/15 1:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,3.4,NULL,NULL,NULL,NULL,22,NULL,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 6:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,13.7,NULL,NULL,NULL,NULL,0,NULL,53,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/5/15 15:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,14.9,NULL,NULL,NULL,NULL,NULL,NULL,67,Overcast,South at 8.1 MPH (7 KT),South,170,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 4:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,2.1,NULL,NULL,NULL,NULL,NULL,NULL,67,Mostly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 19:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,8.27,NULL,3.7,29,32.7,NULL,2.1,61,Mostly Cloudy,Southwest at 10.4 MPH (9 KT),Southwest,220,10.4,NULL,60,00:00.0,KLGA,Rooftop
11/3/15 19:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,20,NULL,NULL,NULL,NULL,NULL,NULL,67,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/10/15 8:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,6.2,NULL,NULL,NULL,NULL,NULL,NULL,57,Light Rain,East at 16.1 MPH (14 KT),East,70,16.1,NULL,53,00:00.0,KLGA,Rooftop
11/3/15 20:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,15.6,NULL,NULL,NULL,NULL,NULL,NULL,68,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/4/15 15:00,IS52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,7.4,NULL,NULL,NULL,NULL,24,NULL,66,Fair,South at 10.4 MPH (9 KT),South,160,10.4,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 7:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,12.97,1088.24,147.2,36.8,184.1,0,3.3,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 2:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,8.5,NULL,NULL,NULL,NULL,NULL,NULL,66,Mostly Cloudy,South at 4.6 MPH (4 KT),South,200,4.6,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 2:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,13.8,NULL,NULL,NULL,NULL,NULL,NULL,48,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 2:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,6.67,NULL,0.9,16.6,17.6,NULL,1.7,54,Overcast,Southwest at 6.9 MPH (6 KT),Southwest,210,6.9,NULL,52,00:00.0,KLGA,Rooftop
11/1/15 5:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,6.2,NULL,NULL,NULL,NULL,18,NULL,55,Overcast,Southwest at 5.8 MPH (5 KT),Southwest,210,5.8,NULL,54,00:00.0,KLGA,Rooftop
11/2/15 22:00,PS 314,360470052,"PS 314, 330 59th ST",40.64182,-74.01871,10.1,NULL,NULL,NULL,NULL,NULL,NULL,57,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 15:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,4.5,NULL,NULL,NULL,NULL,NULL,NULL,61,Overcast,North at 11.5 MPH (10 KT),North,340,11.5,NULL,59,00:00.0,KLGA,Rooftop
11/5/15 23:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,11.39,NULL,26.3,33.4,59.8,NULL,1.8,66,Fog/Mist,South at 5.8 MPH (5 KT),South,190,5.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 22:00,IS143,360610115,515 W 182nd St,40.84955,-73.935649,10.7,NULL,NULL,NULL,NULL,NULL,NULL,72,Overcast,from the West at 15.0 gusting to 21.9 MPH (13 gust,West,270,15,21.9,NULL,00:00.0,KLGA,Rooftop
11/8/15 0:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,1.55,94.92,0,4.6,4.6,28,0.1,53,Mostly Cloudy,from the Northwest at 15.0 gusting to 27.6 MPH (13,Northwest,310,15,27.6,48,00:00.0,KLGA,Rooftop
11/8/15 14:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,4,NULL,NULL,NULL,NULL,NULL,NULL,58,Partly Cloudy,Northwest at 5.8 MPH (5 KT),Northwest,310,5.8,NULL,57,00:00.0,KLGA,Rooftop
11/3/15 1:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,12.6,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 13:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,4.7,NULL,NULL,NULL,NULL,NULL,NULL,73,Fair,Southwest at 5.8 MPH (5 KT),Southwest,240,5.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 5:00,Queens College,360810124,Queens College   65-30 Kissena Blvd  Parking Lot#6,40.73614,-73.82153,11.76,160.69,1.1,17.7,18.8,5,0,66,Fog/Mist,South at 5.8 MPH (5 KT),South,200,5.8,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 17:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,7.5,NULL,NULL,NULL,NULL,NULL,NULL,58,Overcast,from the Northwest at 13.8 gusting to 24.2 MPH (12,Northwest,330,13.8,24.2,55,00:00.0,KLGA,Rooftop
11/9/15 5:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,15.9,NULL,NULL,NULL,NULL,NULL,NULL,48,Fair,Northwest at 3.5 MPH (3 KT),Northwest,320,3.5,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 7:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,17.6,NULL,NULL,NULL,NULL,NULL,NULL,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 21:00,FKILL,360850111,FRESHKILLS WEST   310 West Service Road,40.58027,-74.19832,10.5,NULL,NULL,NULL,NULL,NULL,NULL,55,Overcast,East at 4.6 MPH (4 KT),East,70,4.6,NULL,54,00:00.0,KLGA,Rooftop
11/1/15 22:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,13.45,NULL,1.7,22.5,24.3,NULL,2,61,Mostly Cloudy,Southwest at 10.4 MPH (9 KT),Southwest,230,10.4,NULL,60,00:00.0,KLGA,Rooftop
11/1/15 8:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,100,2,12.6,14.6,19,0.6,58,Mostly Cloudy,from the Southwest at 9.2 gusting to 20.7 MPH (8 g,Southwest,220,9.2,20.7,56,00:00.0,KLGA,Rooftop
11/7/15 1:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,3.41,NULL,0.6,11.3,11.9,NULL,1.8,71,Mostly Cloudy,West at 12.7 MPH (11 KT),West,270,12.7,NULL,NULL,00:00.0,KLGA,Rooftop
11/6/15 13:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,7.31,NULL,6.2,14.5,20.7,NULL,1.4,73,Mostly Cloudy,from the Southwest at 16.1 gusting to 26.5 MPH (14,Southwest,220,16.1,26.5,NULL,00:00.0,KLGA,Rooftop
11/2/15 16:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,7.1,NULL,NULL,NULL,NULL,NULL,NULL,62,Mostly Cloudy,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 7:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,800,72,27.3,99.3,1,3.7,55,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 18:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,22,NULL,NULL,NULL,NULL,NULL,NULL,62,Mostly Cloudy,Southwest at 9.2 MPH (8 KT),Southwest,220,9.2,NULL,61,00:00.0,KLGA,Rooftop
11/3/15 17:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,18.8,NULL,NULL,NULL,NULL,NULL,NULL,66,Fair,South at 4.6 MPH (4 KT),South,180,4.6,NULL,NULL,00:00.0,KLGA,Rooftop
11/3/15 5:00,Harding Lab,360050083,200TH STREET AND SOUTHERN BLVD Harding Lab,40.86585,-73.88083,NULL,500,39.2,23.5,62.6,0,1.3,53,Fair,North at 4.6 MPH (4 KT),North,340,4.6,NULL,52,00:00.0,KLGA,Rooftop
11/6/15 11:00,Division Street,360610134,"40 DIVISION STREET, PS 124",40.71436,-73.99518,7.4,NULL,NULL,NULL,NULL,NULL,NULL,72,Mostly Cloudy,from the Southwest at 13.8 gusting to 20.7 MPH (12,Southwest,230,13.8,20.7,NULL,00:00.0,KLGA,Rooftop
11/9/15 0:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,11.6,NULL,NULL,NULL,NULL,NULL,NULL,50,Fair,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/1/15 14:00,IS 52,360050110,IS 52    681 KELLY ST,40.81618,-73.902,8.59,NULL,2.5,10.4,13,NULL,1.7,64,Mostly Cloudy,West at 10.4 MPH (9 KT),West,260,10.4,NULL,NULL,00:00.0,KLGA,Rooftop
11/8/15 15:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,3.8,NULL,NULL,NULL,NULL,NULL,NULL,57,A Few Clouds,Northwest at 8.1 MPH (7 KT),Northwest,330,8.1,NULL,55,00:00.0,KLGA,Rooftop
11/10/15 6:00,PS 19,360610128,PS 19    185 1ST AVENUE,40.73,-73.98446,5.5,NULL,NULL,NULL,NULL,NULL,NULL,56,Overcast,Northeast at 9.2 MPH (8 KT),Northeast,60,9.2,NULL,54,00:00.0,KLGA,Rooftop
11/1/15 6:00,Bronx - IS74,360050112,IS 74    730 BRYANT AV,40.81551,-73.88553,7.4,NULL,NULL,NULL,NULL,NULL,NULL,56,Light Rain,Southwest at 5.8 MPH (5 KT),Southwest,210,5.8,NULL,55,00:00.0,KLGA,Rooftop
11/9/15 20:00,CCNY,360610135,160 CONVENT AVENUE,40.81976,-73.94825,7.7,NULL,NULL,NULL,NULL,8,NULL,56,Overcast,Calm,North,0,0,NULL,NULL,00:00.0,KLGA,Rooftop
11/9/15 19:00,MSPTH,360810120,Maspeth Library       69-70 GRAND AV,40.72698,-73.89313,7.1,NULL,NULL,NULL,NULL,NULL,NULL,56,Overcast,South at 4.6 MPH (4 KT),South,180,4.6,NULL,55,00:00.0,KLGA,Rooftop
11/5/15 13:00,Brooklyn - PS274,360470118,PS 274  800 BUSHWICK AVE,40.69454,-73.92769,7.9,NULL,NULL,NULL,NULL,NULL,NULL,71,Mostly Cloudy,South at 8.1 MPH (7 KT),South,190,8.1,NULL,NULL,00:00.0,KLGA,Rooftop
11/7/15 4:00,Susan Wagner,360850067,"SUSAN WAGNER HS,   1200 MANOR RD, near Brielle Ave",40.59664,-74.12525,NULL,NULL,NULL,NULL,NULL,31,NULL,67,Mostly Cloudy,Northwest at 9.2 MPH (8 KT),Northwest,300,9.2,NULL,NULL,00:00.0,KLGA,Rooftop
